sample,t_ms,ax,ay,az,gx,gy,gz
54,1900389,0.7642,0.0437,-0.9128,35.7656,44.3594,-72.7344
54,1900415,0.8572,0.0482,-0.8936,29.4375,59.5312,-57.7812
54,1900424,0.7939,0.0591,-0.8773,26.0000,68.4688,-53.8906
54,1900429,0.7554,0.0651,-0.8665,22.0312,70.0312,-50.5469
54,1900434,0.7172,0.0710,-0.8541,18.3906,66.3281,-46.1406
54,1900439,0.6835,0.0773,-0.8407,15.9531,60.2969,-40.5469
54,1900443,0.6584,0.0836,-0.8267,13.4219,52.6094,-35.8438
54,1900448,0.6453,0.0903,-0.8121,12.3750,42.6250,-31.2969
54,1900453,0.6456,0.0972,-0.7975,11.7812,31.3594,-26.6250
54,1900458,0.6592,0.1039,-0.7750,9.6875,20.8281,-23.2188
54,1900462,0.6841,0.1122,-0.7596,6.0781,12.1406,-20.7500
54,1900467,0.7352,0.1161,-0.7441,2.7344,4.1875,-17.7656
54,1900472,0.7729,0.1180,-0.7286,-0.2656,-2.8125,-13.2812
54,1900477,0.8096,0.1180,-0.7140,-3.8750,-7.3594,-8.5156
54,1900482,0.8419,0.1161,-0.7013,-7.0781,-9.6562,-1.2656
54,1900487,0.8677,0.1124,-0.6918,-9.9688,-8.5469,3.2656
54,1900492,0.8849,0.1075,-0.6864,-13.3750,-3.1406,7.5156
54,1900496,0.8925,0.1023,-0.6860,-15.7812,4.5938,12.3281
54,1900501,0.8904,0.0974,-0.6952,-18.2500,13.5781,18.1406
54,1900506,0.8738,0.0930,-0.7075,-20.0156,22.0938,24.2812
54,1900511,0.8588,0.0931,-0.7244,-21.0781,27.1094,29.4531
54,1900537,0.8901,0.1230,-0.8483,-29.1562,-9.0938,75.9531
54,1900542,0.9288,0.1260,-0.8639,-31.3438,-17.1250,83.2812
54,1900547,0.9744,0.1259,-0.8739,-32.8281,-24.9844,90.4062
54,1900552,1.0227,0.1224,-0.8771,-34.6250,-31.2500,96.8281
54,1900556,1.0691,0.1158,-0.8682,-35.5781,-33.6250,102.6250
54,1900561,1.1090,0.1011,-0.8531,-36.7969,-33.6875,107.5156
54,1900566,1.1387,0.0892,-0.8317,-39.3594,-35.0312,109.9375
54,1900571,1.1576,0.0773,-0.8055,-41.2812,-37.9219,111.7188
54,1900580,1.1320,0.0575,-0.7478,-41.3281,-43.2344,116.7500
54,1900585,1.1000,0.0518,-0.7216,-43.1719,-46.4688,119.2969
54,1900590,1.0585,0.0498,-0.7003,-45.0312,-51.0625,126.6250
54,1900595,1.0103,0.0521,-0.6859,-45.3906,-56.1562,126.6562
54,1900599,0.9585,0.0590,-0.6799,-44.7969,-65.6719,128.2500
54,1900604,0.9062,0.0703,-0.6832,-44.0000,-72.8438,130.2969
54,1900609,0.8560,0.0859,-0.7059,-42.9375,-78.7656,133.3594
54,1900614,0.8096,0.1162,-0.7318,-41.6406,-83.2969,136.4688
54,1900619,0.7502,0.1399,-0.7648,-40.4531,-88.1719,138.9531
54,1900624,0.7180,0.1652,-0.8029,-38.9219,-94.0625,141.8438
54,1900628,0.6912,0.1909,-0.8440,-36.5469,-99.2812,145.2812
54,1900634,0.6686,0.2159,-0.8859,-33.1094,-103.0938,147.7031
54,1900661,0.5210,0.2949,-1.0566,-18.6719,-71.9688,154.2656
54,1900666,0.4785,0.2902,-1.0621,-22.5781,-59.5781,157.0469
54,1900671,0.4301,0.2802,-1.0605,-31.0469,-50.9375,159.7188
54,1900675,0.3778,0.2656,-1.0530,-34.7812,-51.2031,159.3438
54,1900680,0.3251,0.2474,-1.0328,-39.3281,-56.7969,158.4531
54,1900685,0.2760,0.2152,-1.0164,-41.5312,-67.0469,162.9219
54,1900690,0.2169,0.1919,-0.9994,-40.3594,-79.1094,166.0625
54,1900695,0.1908,0.1683,-0.9836,-33.9531,-89.6094,160.1250
54,1900700,0.1761,0.1464,-0.9705,-26.5312,-99.3125,149.5156
54,1900705,0.1718,0.1273,-0.9606,-20.0000,-107.9375,139.4531
54,1900710,0.1743,0.1127,-0.9547,-8.9062,-117.2656,137.9062
54,1900714,0.1801,0.1035,-0.9539,1.0156,-154.8906,139.0156
54,1900719,0.1865,0.1003,-0.9611,22.4219,-228.9844,146.2812
54,1900724,0.1934,0.1056,-0.9905,41.4062,-245.5469,159.5312
54,1900729,0.2002,0.1128,-1.0189,32.9375,-182.2656,161.3594
54,1900734,0.1938,0.1200,-1.0496,13.9375,-125.1719,141.9219
54,1900739,0.1698,0.1256,-1.0790,7.4688,-108.0781,117.6562
54,1900744,0.1227,0.1290,-1.1044,8.8906,-98.7969,106.9844
54,1900749,0.0530,0.1306,-1.1241,15.8281,-70.2344,113.2812
54,1900753,-0.0342,0.1305,-1.1375,17.3750,-61.0938,117.1406
54,1900759,-0.1307,0.1288,-1.1451,18.7656,-63.0000,115.4375
54,1900785,-0.5103,0.0518,-1.0857,14.2031,-53.6406,82.0625
54,1900789,-0.5138,0.0289,-1.0673,15.0625,-55.4844,78.1250
54,1900794,-0.5033,0.0061,-1.0491,15.4375,-49.7500,71.4531
54,1900799,-0.4829,-0.0153,-1.0320,15.1562,-46.5938,65.5938
54,1900804,-0.4572,-0.0344,-1.0165,13.9062,-43.8281,59.0156
54,1900814,-0.4062,-0.0698,-0.9896,15.0469,-32.5625,51.8750
54,1900819,-0.3813,-0.0798,-0.9843,12.4375,-28.3906,45.4219
54,1900823,-0.3751,-0.0883,-0.9822,10.5938,-28.4531,34.8125
54,1900828,-0.3774,-0.0957,-0.9828,11.8281,-22.2656,29.5625
54,1900833,-0.3873,-0.1029,-0.9851,10.5469,-6.4688,30.5000
54,1900838,-0.4033,-0.1102,-0.9880,5.6719,2.0625,28.4688
54,1900842,-0.4229,-0.1179,-0.9911,4.5781,1.1875,21.4375
54,1900847,-0.4429,-0.1262,-0.9933,5.9531,9.0469,19.1875
54,1900852,-0.4603,-0.1353,-0.9939,3.3125,14.9219,15.9844
54,1900857,-0.4728,-0.1449,-0.9924,-4.8750,14.3750,10.9688
54,1900861,-0.4780,-0.1550,-0.9885,-6.8438,12.9844,7.2969
54,1900866,-0.4745,-0.1653,-0.9824,-7.6719,13.0781,6.9531
54,1900871,-0.4614,-0.1753,-0.9744,-13.0312,12.7344,5.8906
54,1900876,-0.4248,-0.1892,-0.9595,-20.3438,10.5156,2.1719
54,1900881,-0.3911,-0.1975,-0.9490,-25.0781,8.0938,-0.7812
54,1900907,-0.1937,-0.2051,-0.9294,-5.2812,3.8438,-12.3906
54,1900912,-0.1741,-0.1954,-0.9379,-1.2500,8.2344,-13.3125
54,1900917,-0.1615,-0.1829,-0.9564,-2.0781,13.1562,-15.7656
54,1900922,-0.1531,-0.1617,-0.9716,-6.2188,17.1250,-19.8438
54,1900927,-0.1515,-0.1483,-0.9878,-12.5938,20.5469,-24.3750
54,1900931,-0.1505,-0.1368,-1.0043,-18.9219,22.1875,-27.7344
54,1900936,-0.1481,-0.1281,-1.0201,-23.4531,22.2031,-29.2500
54,1900941,-0.1422,-0.1218,-1.0348,-25.2500,20.5312,-29.7344
54,1900946,-0.1317,-0.1178,-1.0477,-23.8594,13.0312,-30.1406
54,1900951,-0.1156,-0.1150,-1.0586,-16.2344,7.1406,-28.4062
54,1900956,-0.0936,-0.1123,-1.0673,-12.0625,2.4219,-25.7344
54,1900961,-0.0663,-0.1072,-1.0765,-10.5781,-2.1875,-26.0156
54,1900966,-0.0184,-0.1023,-1.0803,-10.2031,-5.6875,-28.4375
54,1900970,0.0148,-0.0962,-1.0825,-9.9531,-8.1094,-31.0469
54,1900975,0.0466,-0.0892,-1.0833,-9.4688,-7.6406,-32.4531
54,1900980,0.0748,-0.0817,-1.0833,-7.6406,-4.2812,-28.1875
54,1900985,0.0978,-0.0737,-1.0828,-5.0938,0.3281,-30.4531
54,1900990,0.1140,-0.0659,-1.0822,-3.8281,6.3438,-28.6562
54,1900995,0.1229,-0.0585,-1.0818,-3.5312,13.6719,-26.2031
54,1901000,0.1248,-0.0516,-1.0815,-3.2500,19.9531,-25.6875
54,1901005,0.1161,-0.0433,-1.0817,-3.2656,24.6875,-25.9219
54,1901031,0.0698,-0.0341,-1.0768,-3.6875,19.1562,-25.9531
54,1901035,0.0724,-0.0352,-1.0737,-3.7344,16.9688,-27.0312
54,1901040,0.0786,-0.0366,-1.0699,-3.8906,14.7812,-27.5469
54,1901045,0.0879,-0.0380,-1.0656,-4.1406,13.6406,-28.1094
54,1901050,0.0988,-0.0391,-1.0608,-4.1250,12.0156,-29.0312
54,1901055,0.1104,-0.0396,-1.0538,-3.5781,10.4375,-29.4688
54,1901060,0.1268,-0.0387,-1.0497,-2.5000,8.9531,-28.6562
54,1901065,0.1362,-0.0367,-1.0464,-1.5625,7.6719,-27.3438
54,1901070,0.1437,-0.0338,-1.0441,-0.9531,7.1406,-27.0625
54,1901074,0.1490,-0.0300,-1.0426,-0.2500,6.7031,-25.6406
54,1901079,0.1526,-0.0258,-1.0421,0.5000,5.0781,-23.9375
54,1901084,0.1544,-0.0216,-1.0425,0.6250,4.1562,-22.8125
54,1901089,0.1552,-0.0179,-1.0432,0.5781,4.1719,-21.5469
54,1901094,0.1553,-0.0154,-1.0450,0.9844,4.7656,-19.7969
54,1901104,0.1547,-0.0162,-1.0476,0.4688,6.4531,-17.6250
54,1901109,0.1545,-0.0198,-1.0486,-1.0625,7.0781,-17.1875
54,1901114,0.1547,-0.0250,-1.0491,-2.2656,7.7969,-16.6406
54,1901119,0.1549,-0.0314,-1.0491,-2.2969,8.4219,-14.8750
54,1901123,0.1553,-0.0385,-1.0486,-3.1562,9.3438,-13.3594
54,1901128,0.1559,-0.0455,-1.0476,-3.4062,9.2031,-12.9375
54,1901153,0.1710,-0.0609,-1.0424,-0.1094,0.7656,-10.1250
54,1901158,0.1755,-0.0558,-1.0437,0.7812,-0.0625,-8.3594
54,1901163,0.1814,-0.0509,-1.0460,1.5781,-0.4375,-7.0312
54,1901168,0.1840,-0.0455,-1.0488,2.6719,0.7969,-6.4688
54,1901173,0.1847,-0.0403,-1.0522,2.4375,1.5938,-5.9531
54,1901178,0.1836,-0.0355,-1.0557,1.5000,1.7500,-4.1875
54,1901182,0.1807,-0.0320,-1.0588,1.3594,2.0156,-3.2344
54,1901187,0.1760,-0.0298,-1.0616,1.6406,1.7500,-2.1875
54,1901192,0.1704,-0.0291,-1.0636,1.3750,1.4688,-1.6094
54,1901197,0.1642,-0.0298,-1.0647,1.1875,1.2188,-1.5000
54,1901202,0.1582,-0.0319,-1.0645,1.7188,0.4219,-1.4531
54,1901206,0.1528,-0.0367,-1.0631,1.8594,-1.1250,-1.3125
54,1901211,0.1464,-0.0408,-1.0610,1.6406,-2.2812,-1.0938
54,1901216,0.1432,-0.0448,-1.0582,1.7344,-2.5312,-1.3750
54,1901226,0.1389,-0.0519,-1.0521,2.3906,-3.9688,-1.1562
54,1901231,0.1371,-0.0544,-1.0493,1.3594,-2.9688,-0.4531
54,1901236,0.1353,-0.0560,-1.0469,1.2188,-2.3594,0.2656
54,1901241,0.1332,-0.0568,-1.0441,1.5469,-3.0312,0.7656
54,1901246,0.1300,-0.0563,-1.0427,1.7656,-4.0156,1.7031
54,1901250,0.1278,-0.0552,-1.0417,1.7031,-4.3906,2.5312
54,1901275,0.1193,-0.0496,-1.0402,1.1094,-4.7344,2.5469
54,1901280,0.1172,-0.0493,-1.0399,0.8906,-4.0000,2.5156
54,1901284,0.1149,-0.0492,-1.0394,0.7500,-3.2344,2.6875
54,1901289,0.1122,-0.0492,-1.0386,-0.6875,2.2344,2.2031
54,1901294,0.1073,-0.0491,-1.0366,-1.9531,13.3125,1.9062
54,1901299,0.1033,-0.0490,-1.0336,-0.4844,11.7500,2.3594
54,1901304,0.0983,-0.0483,-1.0304,1.1719,-0.1562,1.4219
54,1901308,0.0927,-0.0472,-1.0278,1.7500,-2.2188,0.6719
54,1901313,0.0873,-0.0453,-1.0262,1.6094,2.4062,1.4062
54,1901318,0.0829,-0.0431,-1.0260,-3.9062,0.9531,-0.4375
54,1901323,0.0798,-0.0410,-1.0275,-1.4062,-1.7812,-1.9688
54,1901328,0.0784,-0.0396,-1.0308,-1.8594,-3.4688,-1.6250
54,1901333,0.0790,-0.0387,-1.0386,-1.6875,-6.0625,-1.1875
54,1901337,0.0835,-0.0387,-1.0453,0.0156,-9.2031,-1.1406
54,1901342,0.0885,-0.0387,-1.0521,1.6406,-8.7656,-0.6719
55,1902771,-0.0449,-0.1210,-1.0513,-2.7969,-2.3594,6.2812
55,1902776,-0.0372,-0.1208,-1.0535,-1.3594,-5.8125,7.5000
55,1902781,-0.0287,-0.1183,-1.0541,-1.4219,-5.9688,6.7969
55,1902786,-0.0197,-0.1136,-1.0535,-2.1875,-6.6875,4.8906
55,1902790,-0.0111,-0.1073,-1.0520,-1.6719,-8.4531,3.4375
55,1902795,-0.0037,-0.0997,-1.0486,-0.7188,-9.4844,4.2500
55,1902800,0.0043,-0.0875,-1.0460,-0.0312,-10.0156,5.5938
55,1902805,0.0071,-0.0795,-1.0437,0.0469,-10.4844,6.3438
55,1902810,0.0078,-0.0724,-1.0419,-0.0312,-9.8750,6.2500
55,1902815,0.0065,-0.0665,-1.0408,0.2812,-7.6094,5.8438
55,1902819,0.0031,-0.0624,-1.0405,0.2344,-4.5469,6.0469
55,1902824,-0.0024,-0.0599,-1.0414,0.0781,-3.2344,6.3750
55,1902829,-0.0095,-0.0593,-1.0431,-0.0938,-1.5156,7.2344
55,1902834,-0.0175,-0.0603,-1.0458,-0.2656,0.8125,7.9375
55,1902839,-0.0255,-0.0627,-1.0490,-0.2969,0.1094,7.8125
55,1902844,-0.0325,-0.0682,-1.0542,-0.8125,-1.7188,7.8281
55,1902869,-0.0261,-0.0836,-1.0664,2.7344,-9.4844,6.6562
55,1902873,-0.0175,-0.0822,-1.0665,4.0000,-11.1875,6.6719
55,1902878,-0.0038,-0.0797,-1.0658,4.2812,-11.8750,6.9844
55,1902883,0.0044,-0.0765,-1.0643,3.8125,-11.9844,6.8125
55,1902888,0.0106,-0.0731,-1.0624,3.7344,-12.4062,6.8125
55,1902893,0.0144,-0.0701,-1.0602,3.3125,-10.7344,7.2500
55,1902898,0.0155,-0.0675,-1.0579,2.7969,-9.0781,6.7344
55,1902902,0.0137,-0.0658,-1.0557,3.4062,-11.9375,7.1562
55,1902907,0.0095,-0.0649,-1.0537,3.0469,-12.0000,8.8594
55,1902917,-0.0029,-0.0653,-1.0502,2.5781,-12.0000,8.4219
55,1902922,-0.0094,-0.0668,-1.0494,2.9844,-14.7969,7.7500
55,1902926,-0.0176,-0.0680,-1.0490,2.7656,-18.9688,8.1250
55,1902932,-0.0205,-0.0693,-1.0487,1.6562,-23.8750,8.2500
55,1902936,-0.0211,-0.0708,-1.0487,0.2031,-28.7031,7.4219
55,1902941,-0.0188,-0.0723,-1.0486,-0.5625,-33.6719,6.1250
55,1902946,-0.0142,-0.0740,-1.0482,-1.3750,-39.3906,4.9531
55,1902950,-0.0073,-0.0758,-1.0475,-2.6719,-49.9688,5.3594
55,1902955,0.0011,-0.0778,-1.0460,-4.2344,-58.5312,6.4062
55,1902960,0.0105,-0.0800,-1.0439,-4.7812,-67.6250,7.0625
55,1902965,0.0206,-0.0820,-1.0411,-5.4375,-78.5781,7.6562
55,1902990,0.0835,-0.0979,-1.0166,-16.7969,-170.3281,7.3438
55,1902995,0.1011,-0.1041,-1.0133,-17.5156,-189.1562,5.6094
55,1903000,0.1112,-0.1083,-1.0104,-16.3438,-207.9219,4.5312
55,1903005,0.1185,-0.1122,-1.0077,-14.1094,-225.8750,3.9688
55,1903010,0.1223,-0.1155,-1.0050,-11.0625,-240.5156,2.0156
55,1903014,0.1210,-0.1176,-1.0018,-6.9375,-248.3906,-2.2500
55,1903019,0.1128,-0.1182,-0.9980,-2.1094,-250.0781,-14.4219
55,1903024,0.0952,-0.1173,-0.9933,2.1875,-244.8594,-23.4062
55,1903029,0.0651,-0.1149,-0.9873,7.2969,-230.8594,-30.5312
55,1903034,0.0189,-0.1112,-0.9796,9.8594,-205.8594,-34.9219
55,1903038,-0.0465,-0.1069,-0.9645,10.9375,-172.1719,-36.7344
55,1903043,-0.1335,-0.1006,-0.9519,10.0156,-131.7031,-37.6562
55,1903048,-0.3065,-0.0974,-0.9375,7.5156,-84.6406,-38.0312
55,1903053,-0.4480,-0.0955,-0.9218,4.1875,-32.4844,-39.1094
55,1903058,-0.6058,-0.0948,-0.9053,1.0625,20.2500,-41.7031
55,1903063,-0.7740,-0.0955,-0.8884,-0.5312,72.3125,-47.1562
55,1903068,-0.9446,-0.0972,-0.8721,0.2188,149.2031,-52.5000
55,1903073,-1.1095,-0.0994,-0.8574,1.3750,195.2969,-58.4688
55,1903077,-1.2606,-0.1012,-0.8138,-0.2031,232.7969,-64.6875
55,1903082,-1.3920,-0.1021,-0.8319,-2.1719,265.3438,-69.7969
55,1903087,-1.5419,-0.1010,-0.8264,-2.6875,299.6250,-72.5469
55,1903114,-1.5762,-0.0684,-0.8250,18.2344,402.7812,-87.8125
55,1903119,-1.5056,-0.0585,-0.8267,16.4531,388.1875,-87.7344
55,1903124,-1.3511,-0.0435,-0.8281,9.0938,366.4219,-96.7500
55,1903129,-1.2363,-0.0348,-0.8309,3.3594,338.4219,-108.9062
55,1903134,-1.0944,-0.0283,-0.8361,1.8281,307.7812,-118.1562
55,1903138,-0.9365,-0.0247,-0.8444,3.4531,276.8906,-123.2188
55,1903143,-0.7672,-0.0239,-0.8557,7.1094,230.5781,-128.9375
55,1903148,-0.5922,-0.0258,-0.8693,16.4531,199.8438,-132.8750
55,1903153,-0.4181,-0.0294,-0.8912,23.6875,172.2031,-138.0312
55,1903158,-0.1583,-0.0356,-0.9043,32.2031,147.3906,-145.1562
55,1903163,-0.0323,-0.0389,-0.9141,39.5312,125.7031,-152.9531
55,1903168,0.0869,-0.0408,-0.9194,41.9375,109.2656,-159.6562
55,1903173,0.1807,-0.0411,-0.9198,40.1250,97.6094,-164.3594
55,1903178,0.2484,-0.0403,-0.9152,36.6562,89.3125,-171.4844
55,1903182,0.2910,-0.0391,-0.9056,28.2500,82.6250,-170.4688
55,1903187,0.3120,-0.0380,-0.8923,25.5000,79.8750,-170.8125
55,1903192,0.3157,-0.0374,-0.8762,21.9062,80.2969,-170.1719
55,1903197,0.3073,-0.0374,-0.8511,17.6250,81.8594,-167.5312
55,1903202,0.2921,-0.0372,-0.8362,9.5781,75.3281,-166.8281
55,1903207,0.2657,-0.0354,-0.8250,10.0625,73.9062,-171.6875
55,1903211,0.2495,-0.0310,-0.8185,18.8594,79.4531,-173.3750
55,1903239,0.2474,0.0728,-0.8440,2.7969,92.5156,-156.2656
55,1903243,0.2406,0.0978,-0.8503,3.6406,88.6875,-153.0000
55,1903248,0.2692,0.1219,-0.8564,9.2969,82.9844,-152.2969
55,1903253,0.3075,0.1444,-0.8624,13.2812,74.9062,-153.8125
55,1903258,0.3540,0.1647,-0.8687,14.5781,64.8594,-152.8438
55,1903262,0.4056,0.1826,-0.8751,16.3281,56.7344,-149.6094
55,1903267,0.4589,0.1984,-0.8823,19.2812,52.3594,-148.0469
55,1903272,0.5092,0.2123,-0.8911,20.7656,51.9688,-148.6406
55,1903277,0.5529,0.2253,-0.9019,22.3281,55.1875,-147.0312
55,1903282,0.5868,0.2379,-0.9147,25.9688,60.2188,-142.9531
55,1903287,0.6095,0.2572,-0.9364,29.8438,64.8594,-139.2656
55,1903292,0.6229,0.2701,-0.9510,32.0938,67.3438,-137.0156
55,1903296,0.6207,0.2825,-0.9642,32.8125,67.7031,-133.4375
55,1903301,0.6135,0.2931,-0.9742,33.2500,66.0938,-128.6719
55,1903306,0.6050,0.3005,-0.9797,33.3281,62.1719,-124.4219
55,1903311,0.5992,0.3033,-0.9796,33.0312,55.9688,-119.8438
55,1903315,0.6002,0.3007,-0.9735,32.3906,45.0938,-111.4844
55,1903320,0.6110,0.2919,-0.9615,31.5625,37.4688,-102.7031
55,1903325,0.6342,0.2771,-0.9446,30.9688,28.2188,-92.7812
55,1903330,0.6710,0.2571,-0.9238,30.6094,16.5312,-83.2188
55,1903335,0.7220,0.2206,-0.8906,31.4062,1.6406,-73.6719
55,1903360,1.1321,0.0924,-0.8640,31.2500,-53.3750,-50.8906
55,1903365,1.2151,0.0746,-0.8813,28.8750,-48.9844,-43.2500
55,1903370,1.2174,0.0581,-0.9017,26.3750,-41.3438,-35.7188
55,1903375,1.2064,0.0430,-0.9232,23.4219,-32.0156,-27.8125
55,1903379,1.1694,0.0292,-0.9437,20.3750,-21.8594,-19.1719
55,1903384,1.1099,0.0172,-0.9623,17.8906,-12.8594,-6.2656
55,1903389,1.0342,0.0074,-0.9780,16.6250,-7.8438,0.8594
55,1903394,0.9498,0.0005,-0.9910,15.7656,-10.1406,6.1094
55,1903399,0.8650,-0.0033,-1.0012,14.8594,-17.5781,10.5000
55,1903404,0.7872,-0.0040,-1.0112,14.2812,-29.1562,15.0625
55,1903408,0.7225,-0.0002,-1.0144,13.3750,-43.1875,19.3281
55,1903413,0.6587,0.0044,-1.0148,11.8281,-58.5469,22.6562
55,1903418,0.6406,0.0098,-1.0120,10.7188,-75.4688,26.1094
55,1903423,0.6415,0.0153,-1.0060,9.2500,-93.9062,30.4688
55,1903428,0.6587,0.0203,-0.9973,6.9062,-111.8750,38.6875
55,1903433,0.6887,0.0244,-0.9860,4.3906,-136.8750,40.3750
55,1903437,0.7272,0.0280,-0.9729,2.5625,-149.8438,42.7031
55,1903442,0.7692,0.0310,-0.9590,0.7969,-161.0938,43.7656
55,1903447,0.8101,0.0342,-0.9451,-0.4219,-170.9375,44.9531
55,1903452,0.8452,0.0380,-0.9264,-1.5938,-179.3906,46.2344
55,1903457,0.9019,0.0461,-0.9166,-1.0625,-183.0469,46.7812
55,1903484,0.7094,0.1187,-0.9050,29.5625,-51.5469,58.6406
55,1903489,0.6290,0.1356,-0.9052,35.3750,-15.3750,64.7969
55,1903493,0.4751,0.1566,-0.9034,38.0938,19.3281,71.3281
55,1903498,0.3893,0.1646,-0.8998,37.1250,51.7188,78.6562
55,1903513,0.1396,0.1410,-0.8835,20.1406,95.4375,103.1719
55,1903518,0.1018,0.1158,-0.8817,15.4375,50.1562,112.6406
55,1903523,0.1006,0.0836,-0.8865,23.2969,-5.2500,124.0000
55,1903527,0.1411,0.0464,-0.8981,20.7188,7.4375,132.0781
55,1903532,0.2217,0.0057,-0.9122,-6.0938,57.5000,131.6250
55,1903537,0.3331,-0.0365,-0.9260,-30.3594,50.9531,127.2500
55,1903542,0.5245,-0.0967,-0.9259,-26.3750,-1.2500,133.3125
55,1903546,0.6628,-0.1302,-0.9188,-14.7500,-28.6250,148.6094
55,1903551,0.7900,-0.1558,-0.9067,-15.7812,-35.2031,157.3750
55,1903556,0.9050,-0.1726,-0.8914,-21.6719,-60.1875,154.6719
55,1903561,1.0027,-0.1809,-0.8729,-25.6406,-95.6406,149.5312
55,1903565,1.0793,-0.1819,-0.8506,-36.4531,-115.6094,150.5469
55,1903570,1.1318,-0.1765,-0.8245,-43.2031,-119.8438,152.6406
55,1903575,1.1575,-0.1650,-0.7965,-32.5000,-122.0625,154.9062
55,1903580,1.1532,-0.1478,-0.7689,-12.5469,-116.7656,158.2188
55,1903606,0.5579,0.0389,-0.7476,22.2656,9.0000,165.5000
55,1903611,0.4127,0.0704,-0.7769,12.2031,4.1250,172.8594
55,1903616,0.2721,0.0978,-0.8127,-12.0625,9.7812,169.5938
55,1903621,0.1436,0.1202,-0.8529,-27.9062,30.9219,163.2656
55,1903626,0.0341,0.1376,-0.8948,-29.6562,28.6719,167.4062
55,1903630,-0.0505,0.1499,-0.9355,-29.7812,15.2656,171.8594
55,1903635,-0.1068,0.1576,-0.9725,-31.4375,3.9219,173.6562
55,1903640,-0.1337,0.1615,-1.0155,-31.5000,-6.0156,172.2656
55,1903645,-0.1022,0.1619,-1.0327,-29.2344,-13.8281,168.5469
55,1903650,-0.0940,0.1588,-1.0393,-25.9844,-18.6562,165.0000
55,1903655,-0.0526,0.1530,-1.0363,-35.9219,-29.1094,156.5469
55,1903660,-0.0083,0.1445,-1.0258,-54.6250,-47.4844,138.3594
55,1903665,0.0320,0.1340,-1.0101,-44.5625,-55.3594,134.3281
55,1903669,0.0620,0.1222,-0.9911,8.7500,-47.7812,148.8906
55,1903674,0.0774,0.1091,-0.9698,17.9062,-40.5625,148.1562
55,1903679,0.0752,0.0956,-0.9379,-1.5938,-32.8594,128.6562
55,1903684,0.0548,0.0748,-0.9199,-25.0938,-25.1094,109.6875
55,1903689,-0.0059,0.0608,-0.9078,-32.5781,-21.7188,104.5312
55,1903694,-0.0607,0.0471,-0.9039,-25.7812,-24.2188,110.1094
55,1903699,-0.1212,0.0342,-0.9097,-16.2969,-29.5469,117.1250
55,1903704,-0.1824,0.0226,-0.9263,-11.8438,-37.9688,115.9062
55,1903731,-0.4006,0.0009,-1.1854,-10.4688,-44.1562,93.3438
55,1903736,-0.4073,0.0049,-1.2283,-5.5625,-41.5781,89.0781
55,1903741,-0.4082,0.0099,-1.2622,-1.0156,-39.4688,85.7500
55,1903746,-0.4045,0.0148,-1.2913,2.0312,-38.1250,82.7656
55,1903751,-0.3973,0.0200,-1.2952,2.9219,-37.8750,79.9844
55,1903755,-0.3817,0.0209,-1.2870,3.4062,-37.7812,77.1250
55,1903760,-0.3688,0.0187,-1.2687,5.1250,-36.4531,74.7344
55,1903765,-0.3540,0.0131,-1.2423,7.3125,-34.9844,72.2812
55,1903770,-0.3379,0.0038,-1.2108,9.0469,-34.7500,65.2188
55,1903775,-0.3208,-0.0090,-1.1766,12.0469,-30.6406,65.6562
55,1903780,-0.3036,-0.0250,-1.1422,13.1406,-25.0312,63.4062
55,1903785,-0.2870,-0.0435,-1.1097,12.5469,-20.6719,59.9219
55,1903789,-0.2720,-0.0638,-1.0680,10.4688,-17.1562,56.2812
55,1903794,-0.2537,-0.0962,-1.0465,8.6719,-13.2500,54.0000
55,1903799,-0.2445,-0.1177,-1.0310,8.1406,-9.7344,52.5625
55,1903809,-0.2330,-0.1566,-1.0178,8.6562,-6.6719,48.7656
55,1903814,-0.2297,-0.1729,-1.0187,8.4062,-4.8906,41.3438
55,1903819,-0.2274,-0.1865,-1.0227,6.3438,-5.2031,40.3438
55,1903823,-0.2253,-0.1973,-1.0281,0.2656,-8.1719,37.2656
55,1903828,-0.2225,-0.2053,-1.0334,-2.5469,-12.5938,34.4688
55,1903854,-0.1749,-0.1976,-1.0049,-1.8594,-24.0625,20.4219
55,1903859,-0.1676,-0.1881,-0.9899,-2.4219,-23.1875,17.4219
55,1903864,-0.1638,-0.1772,-0.9742,-2.4219,-20.6719,15.0312
55,1903869,-0.1650,-0.1656,-0.9597,-2.2656,-17.1094,11.8281
55,1903874,-0.1719,-0.1542,-0.9478,-2.7656,-10.7500,7.5938
55,1903878,-0.1848,-0.1434,-0.9396,-5.2031,-5.7969,5.8750
55,1903883,-0.2034,-0.1338,-0.9364,-6.4844,-2.2031,3.0469
55,1903888,-0.2269,-0.1257,-0.9386,-7.6562,-0.2031,0.1875
55,1903893,-0.2540,-0.1158,-0.9524,-8.6094,2.5938,-2.7656
55,1903898,-0.2974,-0.1104,-0.9674,-8.6562,5.4062,-6.3906
55,1903902,-0.3252,-0.1051,-0.9860,-8.1719,6.2031,-9.0156
55,1903907,-0.3496,-0.0997,-1.0063,-7.1406,6.5625,-10.7344
55,1903912,-0.3689,-0.0941,-1.0270,-5.8750,7.0469,-13.0938
55,1903917,-0.3815,-0.0884,-1.0460,-5.4062,7.1094,-17.5938
55,1903922,-0.3861,-0.0829,-1.0620,-5.8906,6.5000,-20.2656
55,1903927,-0.3824,-0.0786,-1.0737,-5.7188,5.1562,-22.2031
